"","Row.names","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","AW10","AW11","AW12","AW1","AW2","AW3","AW4","AW5","AW6","AW7","AW8","AW9","BW10","BW12","BW13","BW1","BW2","BW3","BW4","BW5","BW6","BW7","BW8","BW9"
"193","ENSMUSG00000024130",599.650454443391,-1.61311012613347,0.135161887020255,-11.9346523024773,7.80844825604025e-33,7.16515622752939e-31,977.302190897877,925.016736909898,1058.22781072379,647.400001784139,676.047872349408,955.431166508987,871.233986804301,986.705915003449,932.081997282372,1009.18577324734,890.113925919993,921.08216231971,203.465063094215,161.853126920836,251.283479514237,307.471563440699,241.948616386263,247.346926352391,432.082148019429,205.972200382297,359.8552247435,378.874376595154,432.992964366041,318.635677075054
"194","ENSMUSG00000024131",571.736572428565,-1.03524514909468,0.115804289128575,-8.93960972330892,3.9054720411951e-19,1.31985903909267e-17,873.53159376609,964.77989980874,647.19725556137,722.372771943805,704.685301132742,835.571119446939,906.97196630736,732.251349084767,690.588025259212,562.356121516254,572.544841698279,1010.14906952515,409.01694734837,245.348787633966,347.010519329184,429.251030983223,317.635106640427,365.131176996386,303.102402341987,303.661872563616,437.11825829137,462.856606167883,515.686580902792,362.859134035649
"195","ENSMUSG00000024136",55.7093862154332,2.13942290536532,0.184355012208251,11.6049077252567,3.89107116148356e-31,3.22842407266564e-29,21.6834083558958,23.0207785203821,11.0546115080358,19.2497653112655,11.2504184505953,27.5936798991765,27.0449574617743,22.2231061937714,22.8783762969309,21.9595769013138,16.5688217854807,21.7236359037667,50.0837078385759,70.6501744495714,110.956341603689,51.8210500180953,96.7794465545052,98.5104641749781,52.3980216814606,125.937288233748,101.606181104047,134.562436019941,102.218498219039,95.2505226843579
"196","ENSMUSG00000024150",509.810727423355,1.13214443447518,0.0911549571663311,12.4199985351246,2.03565222991095e-35,2.18651141842218e-33,312.860606277926,265.785352008048,336.663168653818,394.113616109593,361.03615573274,309.566596368887,236.643377790525,367.792407506916,327.923393589343,274.972093372973,335.058396106388,311.372114620657,882.7253506549,711.639939001137,793.011500285188,797.1804861117,733.290421970674,830.914349997642,524.78634022509,700.305481299811,640.330620499464,580.24085886613,593.786107631945,613.458723479019
"197","ENSMUSG00000024248",1031.56185157328,1.0163231417013,0.122229676812207,8.31486401835761,9.18575323414457e-17,2.38795115970557e-15,660.569547413541,735.618513628573,522.58163492533,699.070424461746,840.713087853576,651.038385121196,730.213851467906,560.022276083039,673.641079854078,689.339761858634,650.786500129715,774.085559370888,1426.34226281944,2181.16356755222,1533.80825158041,1236.79572709854,1574.52714971368,1631.84725437681,880.286764248538,1806.67044335329,1097.55843546768,1169.07080939311,960.164769787827,1071.56838019903
"198","ENSMUSG00000024330",34.8165663921742,-1.14915978116672,0.177647815566076,-6.46875266945958,9.88151794414774e-11,1.11044860206092e-09,49.5620762420476,55.4591482536477,66.3276690482149,39.5126761652291,50.1155003708336,47.4266373267096,48.2945668960256,48.890833626297,50.8408362154021,30.5524548192192,40.5015643645085,47.7919989882868,13.5643375396143,30.8291670325402,11.9658799768684,9.50052583665081,18.6114320297125,31.052211533417,27.4081959564563,18.8317440349529,17.992761237175,24.81293146467,14.9307918746911,40.8216525790105
"199","ENSMUSG00000024376",58.4683764647401,-1.03229546102128,0.139877681469894,-7.37998692981958,1.58305072355305e-13,2.79779985019783e-12,87.5080408648654,84.7583209159522,70.3475277784098,55.7230048484001,79.7756944678575,84.5056446912281,108.179829847097,87.7812694653969,63.5510452692526,79.2454296873499,46.9449950588621,93.411634386197,33.3891385590506,33.3982642852519,42.4244835543516,26.7742091760159,42.1859126006817,52.4675298323253,38.6939237032324,21.185712039322,42.335908793353,36.2650536791331,42.4953307202746,49.8931309299017
"200","ENSMUSG00000024386",32.952063236861,1.25614341376474,0.198725532704463,6.32099658594363,2.59881767995747e-10,2.68325020666846e-09,18.5857785907679,19.8815814494209,15.0744702382307,23.3023474820582,16.3642450190477,20.6952599243824,3.86356535168204,17.7784849550171,25.420418107701,21.9595769013138,27.6147029758012,21.7236359037667,65.7348665381309,50.0973964278779,70.7074725905861,35.4110508456985,59.5565824950801,42.8306365978166,37.8878002927484,65.9111041223352,34.9271247545162,36.2650536791331,22.9704490379863,36.2859134035649
"201","ENSMUSG00000024414",185.561797883413,1.2250159002747,0.140435410499267,8.7229844376116,2.70963527936005e-18,8.43701268108155e-17,133.198079900503,138.124671122292,100.496468254871,139.814084892349,107.390357937501,105.20090461561,103.350373157495,87.7812694653969,91.5135051877238,106.933591867267,103.094891109658,115.859391486756,329.717743270625,314.714413457181,331.781217540442,224.557883411746,281.653004716316,331.937433633079,131.398115908893,362.511072672843,190.511589570088,231.905474842877,175.723935140595,214.313676039805
"202","ENSMUSG00000024483",241.451821187426,-1.343617437664,0.330869561096982,-4.06086747058055,4.88907198887561e-05,0.000145652508015181,370.941164374075,337.986884640155,469.318506750248,197.563380826146,182.052225836906,434.60045841203,333.232511582576,414.460930513836,410.9634260745,362.810400978228,295.477321841073,349.026416853852,56.3441713183979,37.2519101643194,57.6537853430933,146.826308384603,44.6674368713101,55.6798275771616,344.214696276672,45.9023760851977,214.854737126266,185.142642467153,265.308686388742,182.563501811686
"203","ENSMUSG00000024486",178.570936461218,1.08060690272389,0.227447384898711,4.75101924431937,2.02393867194302e-06,8.31663530202923e-06,80.5383738933274,86.8511189632596,111.551079762907,128.669483922669,61.3659188214289,54.3250573015038,54.0899149235486,121.115928756054,138.117605051842,140.350339325788,176.734099045128,220.856965021629,289.024730651782,560.063201091147,200.15653779489,215.057357575096,120.353927125474,297.672924354825,263.602355228271,185.96347234516,189.453191850255,164.147085073971,211.328131149474,214.313676039805
"204","ENSMUSG00000024503",146.480293430247,3.38324987519496,0.292970219989402,11.5481016306618,7.5469000392215e-31,6.15116746726195e-29,29.4274827687158,44.9951580171104,23.1141876986204,49.644131592211,42.9561431750002,23.2821674149302,10.6248047171256,31.1123486712799,16.0995981348773,12.4119347703078,7.36392079354699,17.3789087230134,429.885158947776,476.567540378018,274.127432197349,266.878407593191,301.505198881343,274.116074226026,100.765426310501,300.130920557062,309.052134191477,170.827489699074,128.634514612723,174.625958254656
"205","ENSMUSG00000024524",27.3465620931291,1.43370103413839,0.208817927173753,6.86579477893886,6.61220732041113e-12,9.22431376135886e-11,14.7137413843579,11.510389260191,9.0446821429384,9.11830988428365,11.2504184505953,12.0722349558897,16.4201527446487,14.4450190259514,32.1991962697547,19.095284262012,6.44343069435362,20.2753935101823,35.4759597189913,38.5364587906753,36.9854472012296,69.0947333574604,43.4266747359959,33.1937433633079,45.1429109871045,20.0087280371375,37.0439201941839,41.0367712684927,32.1586286531808,47.6252613421789
"206","ENSMUSG00000024548",161.633907743942,-1.10716864528964,0.205600587845747,-5.38504610755443,7.24260800289974e-08,4.17791742248871e-07,217.60849100024,260.553356889779,305.509263494808,169.195305630597,146.255439857739,246.61851409889,186.417028218659,224.453372557091,251.66213926624,220.550533226239,216.315173310443,206.374541085784,59.4744030583089,59.0892368123688,68.5318580493373,68.2310491904922,73.204965983536,43.901402512762,216.041074009714,70.6190401310734,164.051646574243,138.379810091429,155.050531006407,111.125609798417
"207","ENSMUSG00000024575",10.5026084070151,-1.4387264654881,0.272010487298389,-5.28923160197808,1.22831279180391e-07,6.72176226036139e-07,16.2625562669219,18.8351824257672,12.0595761905845,5.06572771349092,11.2504184505953,21.5575624212317,13.5224787308872,16.6673296453285,16.946945405134,21.9595769013138,15.6483316862874,14.4824239358445,3.13023173991099,12.8454862635584,6.52684362374641,6.04578916877779,1.24076213531417,6.42459548967249,9.67348092580811,3.53095200655367,8.4671817586706,1.90868703574385,5.74261225949657,2.26786958772281
"208","ENSMUSG00000024608",3561.80148035605,1.1047937898749,0.127360100590462,8.67456750389561,4.15125136851767e-18,1.25588949699085e-16,2281.40432201676,2449.62011437338,1779.79245279377,2606.82348136243,2638.73450932144,2057.45375748235,2489.10197782116,1905.6313561159,2068.37468669661,2219.8267954589,2153.9468321125,2478.66685661978,4988.54598283815,7293.66710044848,5598.94402190379,3823.52980716847,5473.0017788708,5989.86452820465,2923.8096098255,7032.47941305273,3757.31190541008,4105.58581388502,3388.14123310298,3978.97719165966
"209","ENSMUSG00000024610",4400.26795472679,-1.07785760503451,0.26659268647555,-4.0430876753754,5.27518834891152e-05,0.000155915123213562,6793.10207492565,10659.6668539606,3299.29905280742,3903.6497760161,12919.5714425382,5874.0046085372,10659.5768052908,3935.71210691691,3598.68385678021,5033.51693146637,2853.51930749946,2128.91631856914,2445.75439945046,3319.2736505035,3308.0219099688,1790.41727812519,2888.49425101139,3315.091272671,2058.83919037616,2298.64975626644,2994.20714940989,4131.35308886756,2377.44147543158,3019.66835605292
"210","ENSMUSG00000024673",8.83198478689265,-2.19484354810222,0.688707106366015,-3.18690416842565,0.00143804413271955,0.00308492638225145,1.54881488256399,0,17.0843996033281,31.4075118236437,43.9789084886907,2.5869074905478,13.5224787308872,3.33346592906571,41.5200162425784,16.2309916227102,1.84098019838675,0.724121196792225,2.08682115994066,1.28454862635584,0,4.31842083484128,6.20381067657084,2.14153182989083,0.806123410484009,9.41587201747645,1.05839771983383,2.86303055361577,5.74261225949657,2.26786958772281
"211","ENSMUSG00000024677",24.8286253425558,-1.02441299580547,0.198756484773676,-5.15411105691456,2.54836890054292e-07,1.28028279499357e-06,25.5554455623058,36.6239658278806,34.1687992066562,27.3549296528509,56.2520922529765,31.9051923834228,31.8744141513769,31.1123486712799,50.8408362154021,28.642926393018,26.6942128766078,20.2753935101823,9.39069521973298,17.9836807689818,13.0536872474928,16.4099991723969,4.96304854125668,17.1322546391266,27.4081959564563,16.4777760305838,12.7007726380059,19.0868703574385,22.9704490379863,17.009021907921
"212","ENSMUSG00000024679",20.2703328587063,-1.08949071453173,0.182395131673844,-5.97324448593257,2.32580941711947e-09,1.91595810247368e-08,36.3971497402537,31.3919707096119,30.1489404764613,34.4469484517382,27.614663469643,26.7313774023273,26.0790661238538,22.2231061937714,27.1151126482144,20.0500484751126,20.2507821822542,27.5166054781045,16.6945692795253,24.406423900761,11.9658799768684,11.2278941705873,4.96304854125668,11.7784250643996,13.7040979782282,11.7698400218456,5.29198859916912,10.4977786965912,16.0793143265904,18.1429567017824
"213","ENSMUSG00000024691",79.545558097285,-1.02670178475139,0.124651199426396,-8.23659771807999,1.77176978031691e-16,4.46357128655838e-15,98.3497450428133,97.315109199797,129.640444048784,136.774648264255,128.868429525001,97.4401821439671,113.97517787462,115.560152207611,99.9869778902908,97.3859497362613,104.015381208851,65.1709077113002,71.9953300179529,41.105556043387,47.8635199074737,76.0042066932065,50.8712475478809,46.0429343426528,57.2347621443647,49.4333280917514,56.0950791511927,40.0824277506208,44.7923756240733,43.0895221667333
"214","ENSMUSG00000024731",13.8621741493329,-1.99469369226074,0.303185630041183,-6.57911686642203,4.73250700711502e-11,5.69709966034628e-10,14.7137413843579,33.4847687569194,25.1241170637178,15.1971831404727,12.2731837642858,12.934537452739,26.0790661238538,23.3342615034599,20.3363344861608,22.9143411144144,38.6605841661217,20.9995147069745,11.4775163796736,3.85364587906753,3.2634218118732,4.31842083484128,1.24076213531417,14.9907228092358,2.41837023145203,8.2388880152919,3.17519315950147,5.72606110723154,0,7.93754355702982
"215","ENSMUSG00000024737",23.1473975026778,-1.04206695550235,0.229769290479566,-4.53527515938873,5.75284347784545e-06,2.11716863822116e-05,31.7507050925618,42.902359969803,37.1836932543023,23.3023474820582,56.2520922529765,26.7313774023273,28.0108487996948,24.4454168131485,20.3363344861608,27.6881621799174,43.2630346620886,11.5859391486756,17.7379798594956,14.1300348899143,11.9658799768684,6.90947333574604,19.8521941650267,9.63689323450873,14.5102213887122,25.8936480480602,13.7591703578397,12.406465732335,10.3367020670938,24.9465654649509
"216","ENSMUSG00000024810",24.4700319074687,-1.0379116544317,0.178889178861922,-5.80198121001396,6.5535907376572e-09,4.84043460879415e-08,39.4947795053817,38.716763875188,30.1489404764613,35.4600939944364,21.4780715875001,38.803612358217,38.6356535168204,41.112746458477,37.2832798912949,18.1405200489114,32.2171534717681,24.6201206909356,27.1286750792286,11.5609376372026,19.5805308712392,19.0010516733016,14.88914562377,17.1322546391266,19.3469618516162,15.3007920283992,16.9343635173412,8.58909166084731,12.6337469708925,9.07147835089122
"217","ENSMUSG00000024846",15.3682692954024,2.29040772434938,0.291938787169289,7.8455067466634,4.31208660542306e-15,9.37963453763609e-14,5.42085208897396,3.13919707096119,6.02978809529227,2.02629108539637,6.13659188214289,3.44920998739706,3.86356535168204,8.88924247750855,5.08408362154021,11.4571705572072,3.6819603967735,3.62060598396112,13.5643375396143,29.5446184061844,42.4244835543516,12.0915783375556,22.333718435655,48.1844661725437,16.1224682096802,30.6015840567985,15.8759657975074,28.6303055361577,13.7822694227918,32.8841090219807
"218","ENSMUSG00000024897",46.8195371052277,-1.06865285952091,0.139609170586644,-7.65460359824773,1.939094402834e-14,3.88267226093467e-13,67.3734473915335,48.1343550880716,53.2631281750817,57.7492959337964,77.7301638404766,65.5349897605442,66.6465023165153,76.6697163685112,61.8563507287392,65.8787307039415,66.2752871419229,55.7573321530013,20.8682115994066,29.5446184061844,31.5464108481076,25.0468408420794,34.7413397887967,16.0614887241812,54.8163919129126,36.4865040677213,27.5183407156794,30.5389925719016,26.4160163936842,27.2144350526737
"219","ENSMUSG00000024925",162.417256535036,1.29776347936968,0.160657955605394,8.07780401835335,6.59434723909959e-16,1.55129499736781e-14,84.4104110997374,84.7583209159522,97.481574207225,109.419718611404,105.34482731012,89.6794596723237,91.7596771024486,80.0031822975769,80.4979906743866,88.7930718183559,97.5719505144977,115.859391486756,335.978206750447,369.950004390483,298.059192151086,195.192621734826,251.874713468776,276.257606055917,118.500141341149,289.538064537401,179.92761237175,169.873146181202,120.594857449428,166.688414697626
"220","ENSMUSG00000025019",121.970347790952,-1.25190601994094,0.30757808994314,-4.07020545635213,4.69716943033388e-05,0.000140357946143425,202.894749615883,171.609439879212,251.241170637178,72.9464790742692,64.4342147625003,204.365691753276,163.235636108566,198.896800434254,210.989470293919,193.817135259422,148.198905970133,180.306178001264,45.9100655186946,33.3982642852519,39.1610617424784,68.2310491904922,31.0190533828542,39.6183388529803,184.602261000838,24.7166640458757,74.0878403883677,68.7127332867785,159.644620814005,95.2505226843579
"221","ENSMUSG00000025081",12.5816928623934,1.8840560957917,0.349387773044424,5.39244999724746,6.95034440063727e-08,4.02608578658988e-07,4.64644464769197,4.18559609461492,5.02482341274355,1.01314554269818,0,1.72460499369853,2.89767401376153,4.44462123875427,11.8628617835938,11.4571705572072,4.60245049596687,11.5859391486756,15.651158699555,8.9918403844909,3.2634218118732,18.1373675063334,24.8152427062834,21.4153182989083,23.3775789040363,25.8936480480602,20.1095566768427,21.9499009110542,37.9012409126774,17.009021907921
"222","ENSMUSG00000025082",9.21875826783199,-1.13903768384889,0.248906909843105,-4.5761593543822,4.73589855124824e-06,1.77881838780416e-05,13.1649265017939,12.5567882838448,13.0645408731332,12.1577465123782,5.11382656845241,17.2460499369853,15.4542614067282,8.88924247750855,12.7102090538505,13.3666989834084,12.8868613887072,15.2065451326367,9.39069521973298,3.85364587906753,3.2634218118732,6.04578916877779,3.72228640594251,4.28306365978166,3.22449364193604,7.06190401310734,9.52557947850442,7.63474814297539,6.89113471139589,4.53573917544561
"223","ENSMUSG00000025091",2363.40075417796,-1.20895146739823,0.351594398758929,-3.43848329684896,0.000584982625270457,0.0013659452739716,2893.18620062953,4226.40565653742,1817.98111073062,6435.50048721886,3388.42148425656,1699.5982212899,1320.37345893734,672.248962361584,3016.55628211386,2987.45722279178,5866.28340215937,5269.42994905702,4074.51831478414,954.419629382391,847.401863816408,1115.87994372299,1127.85278100058,1116.80884928807,529.623080687994,3096.64490974757,1276.42765011959,761.566127261795,980.838173922014,1246.19433845368
"224","ENSMUSG00000025196",322.521530801692,2.15418139458759,0.157027869667657,13.7184653854556,7.87138331911465e-43,1.16027539648567e-40,84.4104110997374,168.470242808251,73.3624218260559,169.195305630597,82.843990408929,74.1580147290369,95.6232424541306,195.563334505188,148.285772294923,98.3407139493619,88.3670495225639,142.651875768068,526.922342885017,683.379869221308,580.88908251343,563.122076863302,563.306009432633,699.210142459356,390.969854084744,500.218200928437,449.819030929376,515.345499650839,368.67570705968,477.386548215651
"225","ENSMUSG00000025255",24.8517236340642,-1.18439765232335,0.24617025291855,-4.81129477782693,1.49955658037872e-06,6.34632131268402e-06,46.4644464769197,38.716763875188,38.188657936851,21.2760563966618,14.3187143916667,39.6659148550662,32.8403054892974,35.5569699100342,36.4359326210382,48.6929748681307,31.2966633725747,32.5854538556501,4.17364231988132,5.13819450542337,14.1414945181172,17.2736833393651,11.1668592178275,9.63689323450873,37.0816768822644,10.592856019661,17.992761237175,14.3151527680789,26.4160163936842,12.4732827324754
"226","ENSMUSG00000025262",31.1004274274097,-1.22583262387864,0.333030708380251,-3.68083961338185,0.000232467203599088,0.000594073325907222,48.0132613594836,44.9951580171104,71.3524924609585,33.43380290904,24.5463675285716,44.8397298361618,51.1922409097871,36.6681252197228,57.6196143774557,39.1453327371246,26.6942128766078,45.6196353979102,10.4341057997033,6.42274313177921,2.1756145412488,12.0915783375556,12.4076213531417,4.28306365978166,48.3674046290405,3.53095200655367,23.2847498363441,35.3107101612612,37.9012409126774,26.0805002588123
"227","ENSMUSG00000025279",85.6046608593552,-1.20335988524528,0.131354280258257,-9.16117756406065,5.13340497043118e-20,1.91720914475187e-18,116.161116192299,113.011094554603,119.590797223297,104.353990897913,201.484766797025,84.5056446912281,141.986026674315,104.448599110725,126.254743268249,116.481233998273,116.902242597559,86.1704224182747,45.9100655186946,57.8046881860129,60.9172071549665,34.5473666787302,55.8342960891376,42.8306365978166,44.3367875766205,56.4952321048587,47.6278973925221,63.9410156974189,51.6835103354691,61.2324788685158
"228","ENSMUSG00000025323",27.1780392536601,-1.2744764566044,0.184157440463146,-6.92058085407333,4.49795505323499e-12,6.5192118428477e-11,44.9156315943557,42.902359969803,44.2184460321433,31.4075118236437,25.569132842262,41.3905198487648,37.6697621788999,35.5569699100342,45.7567525938619,37.2358043109234,34.0581336701548,42.7231506107413,11.4775163796736,7.70729175813506,16.317109059366,13.8189466714921,8.68533494719918,6.42459548967249,27.4081959564563,9.41587201747645,28.5767384355133,19.0868703574385,20.6734041341877,19.2768914956439
"229","ENSMUSG00000025381",492.340052859624,1.03801241991628,0.11475111018326,9.04577235251628,1.48610822562785e-19,5.2663722696418e-18,295.823642569722,310.780510025158,326.613521828331,378.91643296912,383.53699263393,275.936798991765,319.710032851689,326.679661048439,289.792766427792,328.438889306607,292.715851543493,339.612841295553,770.037008018104,933.866851360698,796.274922097062,563.122076863302,745.698043323815,830.914349997642,423.214790504105,805.057057494237,564.125984671429,518.208530204455,474.339772634417,522.743939970107
"230","ENSMUSG00000025407",66.4801420033104,-1.06881599471479,0.147831476533122,-7.22996225012551,4.83128311737572e-13,7.93154725999503e-12,85.1848185410194,85.8047199396059,88.4368920642866,64.8413147326837,78.752929154167,115.548534577802,117.838743226302,94.4482013235283,91.5135051877238,94.5216570969595,92.0490099193374,70.963877285638,40.6930126188429,28.2600697798285,45.6879053662248,27.6378933429842,52.1120096831951,27.8399137885808,56.4286387338806,50.6103120939359,40.2191133536853,27.6759620182858,41.3468082683753,77.1075659825754
"231","ENSMUSG00000025467",151.63135261548,1.27571665651379,0.15707801008929,8.12154836815553,4.6027332282046e-16,1.09768453717733e-14,95.2521152776853,91.0367150578746,76.377315873702,68.8938969034765,62.3886841351194,91.4040646660222,114.941069212541,96.6705119429055,76.2612543231031,90.7026002445571,91.128519820144,106.445815928457,206.595294834126,363.527261258704,300.234806692335,142.507887549762,230.781757168435,265.549946906463,130.59199249841,264.821400491525,123.832533220558,194.686077645872,147.010873843112,207.510067276637
"232","ENSMUSG00000025481",52.5372978640792,1.18175359293149,0.156709264007836,7.54105764208296,4.66174986361582e-14,8.9588357989266e-13,24.7810381210238,41.8559609461492,32.1588698415588,35.4600939944364,35.7967859791668,31.0428898865736,25.1131747859333,50.0019889359856,24.5730708374443,27.6881621799174,34.0581336701548,25.3442418877279,81.3860252376858,93.7720497239765,64.1806289668397,99.3236792013494,69.4826795775935,108.147357409487,58.0408855548487,77.6809441441807,69.8542495090324,56.3062675544435,57.4261225949657,37.4198481974263
"233","ENSMUSG00000025508",2981.6078371391,1.00731620560015,0.16371594289952,6.15282902666596,7.61128463753963e-10,7.05431170152168e-09,1827.60156142551,2199.53074772014,1596.8888805699,2322.12958386424,2408.61231374108,1663.38151642223,2104.67722532879,1731.17997249479,1915.8521780504,1916.21177569291,1846.50313898191,2238.25861928477,5341.21875886813,6805.53862243326,4727.61039813365,3221.54194279159,4450.61377937192,5182.50702833581,1758.96128167611,5248.17166574094,3134.97404614779,3038.62976090421,2216.64833216568,2661.34496119271
"234","ENSMUSG00000025557",298.313408979034,-1.24717352232078,0.201703971837381,-6.18318772287875,6.28199358202574e-10,5.95778939579389e-09,429.796129911507,650.86019271262,354.752532939695,445.784038787201,457.176095219645,432.013550921482,392.151883195728,243.343012821797,400.79525883142,299.795962913589,371.878000074123,559.021563923597,294.241783551633,77.0729175813506,104.429497979943,141.644203382794,122.835451396103,115.642718814105,90.285821974209,241.281720447834,317.519315950147,246.220627610956,192.951771919085,178.02776263624
"235","ENSMUSG00000025665",7.71066817892142,-1.04429349529347,0.27285694360769,-3.82725644246363,0.000129579496167609,0.000350469158481043,9.29288929538393,8.37119218922984,11.0546115080358,12.1577465123782,9.20488782321433,12.934537452739,9.65891337920511,6.66693185813141,15.2522508646206,9.54764213100601,11.0458811903205,8.6894543615067,4.17364231988132,7.70729175813506,5.439036353122,6.04578916877779,3.72228640594251,2.14153182989083,4.03061705242005,4.70793600873823,0,3.8173740714877,9.18817961519451,10.2054131447526
"236","ENSMUSG00000025716",56.8740485021114,-1.26118747792791,0.147741986080277,-8.53641887041262,1.38445811000456e-17,3.98816041002561e-16,85.9592259823014,65.923138490185,93.4617154770301,68.8938969034765,79.7756944678575,131.932282017938,77.2713070336409,97.781667252594,74.5665597825897,55.3763243598349,60.7523465467627,73.1362408760147,26.0852644992583,26.9755211534727,32.634218118732,30.2289458438889,32.2598155181684,24.6276160437445,53.2041450919446,30.6015840567985,32.8103293148486,35.3107101612612,44.7923756240733,30.6162394342579
"237","ENSMUSG00000025779",20.1935978981512,1.12992958816377,0.218086574517014,5.18110567175523,2.20574481258895e-07,1.12714571827422e-06,10.8417041779479,7.32479316557611,7.03475277784098,13.1708920550764,13.2959490779763,15.5214449432868,17.3860440825692,12.2227084065743,10.1681672430804,19.095284262012,19.3302920830609,7.24121196792225,21.911622179377,23.1218752744052,20.6683381418636,26.7742091760159,19.8521941650267,25.69838195869,44.3367875766205,52.9642800983051,21.1679543966765,22.9042444289262,35.6041960088787,17.009021907921
"238","ENSMUSG00000025867",134.636787192607,-1.15110390309275,0.113399337467572,-10.1508873755274,3.28363974416898e-24,1.69769075728378e-22,208.315601704856,212.419001801707,158.784419842696,163.116432374407,227.053899639287,167.286684388758,195.110050259943,190.007557956745,155.064550456976,166.128973079505,198.825861425769,183.926783985225,58.4309924783385,87.3493065921973,55.4781708018445,54.4121025190001,119.11316499016,73.8828481312336,97.5409326685651,78.8579281463653,83.6134198668722,87.799603644217,98.772930863341,109.991675004556
"239","ENSMUSG00000025876",44.9392045032804,2.85218441496209,0.158385398484151,18.0078747299897,1.68993446256026e-72,4.87827748192395e-70,13.1649265017939,11.510389260191,10.0496468254871,12.1577465123782,13.2959490779763,18.1083524338346,8.6930220412846,11.1115530968857,9.32081997282372,8.59287791790541,5.52294059516024,9.41357555829892,80.3426146577155,78.3574662077064,54.3903635312201,76.0042066932065,105.464781501704,73.8828481312336,86.255204921789,91.8047521703954,91.022203905709,69.6670768046504,73.5054369215561,66.9021528378228
"240","ENSMUSG00000025934",60.8955497933091,1.39423946313143,0.16527802398587,8.43572200046768,3.29164368210302e-17,8.99586091897819e-16,54.9829283310216,36.6239658278806,25.1241170637178,26.3417841101528,35.7967859791668,49.1512423204082,31.8744141513769,36.6681252197228,35.5885853507815,11.4571705572072,30.3761732733813,27.5166054781045,98.0805945172111,93.7720497239765,91.3758107324497,111.415257538905,80.649538795421,110.288889239378,60.4592557863007,118.87538422064,91.022203905709,64.8953592152908,64.3172573063616,74.8396963948526
"241","ENSMUSG00000025991",56.1606137217591,2.04227234883089,0.270274621559255,7.55628603621278,4.14741256323445e-14,7.98146506613563e-13,10.8417041779479,16.7423843784597,23.1141876986204,19.2497653112655,2.04553062738096,16.3837474401361,36.7038708409794,38.8904358390999,33.0465435400114,18.1405200489114,31.2966633725747,17.3789087230134,127.29609075638,97.625695603044,113.131956144938,69.9584175244287,49.6304854125668,133.845739368177,128.979745677441,85.9198321594726,35.98552247435,35.3107101612612,86.1391838924486,120.197088149309
"242","ENSMUSG00000026012",7.04305341380666,-2.04158778306683,0.399474646892129,-5.11068173900439,3.20998348848415e-07,1.57721741902256e-06,6.19525953025595,10.4639902365373,12.0595761905845,15.1971831404727,15.3414797053572,12.934537452739,16.4201527446487,8.88924247750855,18.6416399456474,10.5024063441066,6.44343069435362,3.62060598396112,1.04341057997033,2.56909725271169,0,1.72736833393651,7.44457281188501,1.07076591494541,9.67348092580811,3.53095200655367,1.05839771983383,1.90868703574385,2.29704490379863,0
"243","ENSMUSG00000026068",6.84342271570781,-1.32416585405576,0.341531431871175,-3.8771419860273,0.000105690684814537,0.000291781256981515,11.6161116192299,5.23199511826865,9.0446821429384,15.1971831404727,11.2504184505953,7.7607224716434,13.5224787308872,8.88924247750855,13.5575563241072,13.3666989834084,6.44343069435362,2.17236359037667,2.08682115994066,1.28454862635584,2.1756145412488,4.31842083484128,2.48152427062834,0,6.44898728387207,5.88492001092278,2.11679543966765,5.72606110723154,4.59408980759726,9.07147835089122
"244","ENSMUSG00000026070",19.0650154989551,1.45311323919551,0.201184905894465,7.22277465466403,5.09373855114054e-13,8.32297657601454e-12,13.9393339430759,5.23199511826865,8.03971746038969,8.10516434158547,11.2504184505953,17.2460499369853,5.79534802752307,4.44462123875427,13.5575563241072,6.68334949170421,10.1253910911271,15.2065451326367,28.1720856591989,32.1137156588961,36.9854472012296,25.9105250090477,18.6114320297125,32.1229774483624,16.9285916201642,34.1325360633521,26.4599429958456,24.81293146467,35.6041960088787,26.0805002588123
"245","ENSMUSG00000026156",7.37408908094403,-1.16446876353343,0.337019422484035,-3.45519778934579,0.00054988926762455,0.00129118212035346,7.74407441281994,7.32479316557611,14.069505555682,9.11830988428365,9.20488782321433,10.3476299621912,20.2837180963307,6.66693185813141,11.0155145133371,11.4571705572072,10.1253910911271,6.51709077113002,3.13023173991099,0,3.2634218118732,3.45473666787302,3.72228640594251,1.07076591494541,15.3163447991962,2.35396800436911,4.2335908793353,2.86303055361577,6.89113471139589,6.80360876316842
"246","ENSMUSG00000026276",9.01540010327685,-1.0395075018658,0.296832238788466,-3.50200337439286,0.000461773770286369,0.00110544874932411,18.5857785907679,12.5567882838448,3.01489404764613,11.14460096968,12.2731837642858,16.3837474401361,9.65891337920511,16.6673296453285,10.1681672430804,12.4119347703078,12.8868613887072,10.1376967550911,8.34728463976265,5.13819450542337,5.439036353122,7.7731575027143,2.48152427062834,1.07076591494541,8.06123410484009,2.35396800436911,4.2335908793353,3.8173740714877,17.2278367784897,4.53573917544561
