"","Row.names","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Ensembl","Symbol","AK10","AK11","AK12","AK13","AK1","AK2","AK3","AK4","AK5","AK6","AK7","AK9","AW10","AW11","AW12","AW1","AW2","AW3","AW4","AW5","AW6","AW7","AW8","AW9","BK10","BK13","BK1","BK2","BK3","BK4","BK5","BK6","BK7","BK8","BK9","BW10","BW12","BW13","BW1","BW2","BW3","BW4","BW5","BW6","BW7","BW8","BW9","Entrez"
"15711","ENSMUSG00000055945 - Prr18",8.07502026308884,-1.12934313710896,0.218157212564972,-5.17673985577084,2.25796710274708e-07,2.03714632389371e-06,"ENSMUSG00000055945"," Prr18",15.6493010596969,13.4497517283051,4.18223464131285,15.2114916368221,2.47982418781657,8.74941368737709,11.1288102672232,7.94221370154997,10.2157648937596,22.7030405775812,9.85326855739446,8.6862608045904,9.99183447818574,9.32942831535876,17.9736763796771,7.01558548934187,4.03645306025032,12.8811695554978,8.63204573137984,11.079039250298,7.56221733721989,18.0006282292118,9.16355279526562,17.2297613458882,3.2697202720875,2.96309445420568,7.57275024419873,2.66214200705552,3.63656010041472,6.70486267186211,4.59017238687048,3.19228905792616,2.94695858094549,8.93086181378697,4.89520107645366,0,0,9.71670015283079,3.43236987338255,13.558951869537,7.48438566227869,4.79124881538801,7.02508480887295,5.23818083683181,4.74374862756596,4.54000847674203,4.4838928649344,"320111"
"386","ENSMUSG00000002204 - Napsa",16.249788832454,-1.1295241725226,0.206099567015613,-5.48047814402751,4.24177916483199e-08,4.37549258419371e-07,"ENSMUSG00000002204"," Napsa",23.9955949582019,7.68557241617437,45.1681341261788,18.7906661396038,23.5583297842574,23.7484085800235,22.2576205344465,20.8483109665687,16.7167061897884,26.7094595030367,13.5482442664174,67.5598062579253,14.6034503911945,13.4758408999627,10.983913343136,19.0423034710708,33.3007377470651,17.1748927406637,26.8552533865151,7.75532747520858,19.3256665284508,22.7376356579518,21.9925267086375,12.9223210094162,6.539440544175,16.7908685738322,17.0386880494471,7.09904535214805,10.1823682811612,16.2832379173794,13.0054884294663,8.51277082113642,4.91159763490915,9.92317979309663,15.6646434446517,7.25184780064565,14.0328382397394,5.39816675157266,7.72283221511075,18.4894798220959,2.1383959035082,7.18687322308202,16.3918645540369,5.23818083683181,8.53874752961873,5.67501059592754,8.9677857298688,"16541"
"27662","ENSMUSG00000099474 - 1700097N02Rik",22.1888770725977,-1.13059806001736,0.173056808626317,-6.53310360332988,6.44205470627715e-11,1.02400322565784e-09,"ENSMUSG00000099474"," 1700097N02Rik",34.4284623313331,40.3492551849154,44.3316871979162,26.8438087708625,42.1570111928817,13.7490786515926,37.0960342240774,68.5015931758685,15.7880002903557,37.3932433042513,33.2547813812063,31.8496229501648,22.2894769128759,25.9150786537743,15.9766012263796,30.0667949543223,27.2460581566896,18.8923820147301,36.4464153102704,22.1580785005959,20.165912899253,25.5798401151957,32.0724347834297,20.8192949596149,16.3486013604375,5.92618890841137,16.0920942689223,15.9728520423331,7.27312020082945,10.536212770069,13.7705171606114,7.44867446849436,9.82319526981829,8.93086181378697,8.81136193761659,30.0433694598177,21.6871136432336,10.7963335031453,12.0132945568389,24.6526397627945,22.4531569868361,7.98541469231336,24.5877968310553,8.3810893389309,12.3337464316715,7.94501483429856,15.6936250272704,"67522"
"3714","ENSMUSG00000022518 - 4930562C15Rik",7.01902680534818,-1.13323287477238,0.255161898891798,-4.44123076248516,8.94458105452304e-06,5.95755664379891e-05,"ENSMUSG00000022518"," 4930562C15Rik",11.4761541104444,17.2925379363923,1.67289385652514,8.94793625695418,7.43947256344971,11.2492461694848,12.3653447413591,2.97833013808124,13.0018825920577,5.34189190060733,1.23165856967431,4.82570044699467,12.2976424346901,5.18301573075487,7.98830061318982,12.0267179817289,11.1002459156884,17.1748927406637,17.2640914627597,4.43161570011919,10.9232028204287,8.52661337173191,12.8289739133719,12.9223210094162,2.179813514725,2.96309445420568,2.83978134157452,6.21166468312954,7.27312020082945,3.83135009820692,6.88525858030571,3.19228905792616,0.982319526981829,6.94622585516764,7.83232172232586,0,5.10285026899614,2.15926670062906,2.57427740503692,0,3.2075938552623,7.98541469231336,0,8.3810893389309,7.58999780410554,4.54000847674203,6.7258392974016,"78809"
"19526","ENSMUSG00000073650 - Catip",5.18710692860242,-1.13325510419942,0.243775413423704,-4.64876702815684,3.33925117703688e-06,2.44705745563049e-05,"ENSMUSG00000073650"," Catip",6.25972042387875,16.3318413843705,5.01868156957542,8.05314263125876,4.95964837563314,3.74974872316161,7.41920684481549,7.94221370154997,7.42964719546152,6.67736487575917,4.92663427869723,12.5468211621861,6.14882121734507,6.21961887690584,7.98830061318982,11.0244914832515,10.0911326506258,6.01121245923231,4.79558096187769,5.53951962514899,6.72197096641768,2.84220445724397,8.24719751573906,3.58953361372671,2.179813514725,2.96309445420568,0.946593780524842,3.54952267607402,2.18193606024883,6.70486267186211,3.06011492458032,2.1281927052841,1.96463905396366,2.97695393792899,0.979040215290732,9.32380431511583,0,3.2389000509436,6.00664727841947,1.23263198813973,6.41518771052459,6.38833175385068,4.68338987258197,1.04763616736636,1.89749945102638,2.27000423837102,1.1209732162336,"241112"
"1857","ENSMUSG00000017832 - Hspb9",1.72511006058738,-1.13408419916808,0.412130835690819,-2.75175769672055,0.00592763617219081,0.01756834639644,"ENSMUSG00000017832"," Hspb9",5.21643368656563,0,1.67289385652514,0.894793625695418,3.71973628172485,2.49983248210774,4.94613789654366,3.97110685077499,0.92870589943269,2.67094595030367,1.23165856967431,3.86056035759573,2.3058079565044,4.14641258460389,0.998537576648728,0,4.03645306025032,5.15246782219912,0.959116192375538,0,3.36098548320884,0.94740148574799,2.74906583857969,0.717906722745342,3.2697202720875,0.987698151401894,3.78637512209937,1.77476133803701,0.727312020082945,1.91567504910346,0.765028731145079,0,0.982319526981829,0.992317979309663,2.9371206458722,1.03597825723509,0,1.07963335031453,0.858092468345638,0,0,0.798541469231336,0,1.04763616736636,0,1.13500211918551,0,"75482"
"28799","ENSMUSG00000104835 - Gm5547",15.1269850108213,-1.13426556331299,0.195455617146265,-5.80318734183111,6.50660224576151e-09,7.58198185791678e-08,"ENSMUSG00000104835"," Gm5547",29.2120286447675,11.5283586242615,30.9485363457151,31.3177768993396,24.7982418781657,21.2485760979158,32.1498963275338,32.7616315188936,11.1444707931923,12.0192567763665,18.4748785451146,31.8496229501648,15.3720530433627,18.6588566307175,10.983913343136,40.0890599390964,28.2551714217522,14.5986588295642,12.468510500882,9.97113532526818,9.24271007882431,15.1584237719678,17.4107503110047,14.3581344549068,4.35962702945,8.88928336261705,13.2523129273478,12.4233293662591,5.81849616066356,5.74702514731038,10.7104022360311,5.32048176321026,7.85855621585463,4.96158989654831,3.91616086116293,12.4317390868211,12.7571256724903,7.55743345220172,8.58092468345638,11.0936878932575,8.55358361403279,11.1795805692387,25.7586442992008,4.19054466946545,5.69249835307915,9.08001695348407,16.814598243504,"433637"
"5622","ENSMUSG00000026621 - Mtarc1",1.66975303797022,-1.13551200671014,0.421523027833033,-2.69383149136024,0.00706358661064961,0.0203300197044208,"ENSMUSG00000026621"," Mtarc1",2.08657347462625,0,1.67289385652514,0.894793625695418,4.95964837563314,1.24991624105387,1.23653447413591,1.98555342538749,0.92870589943269,1.33547297515183,4.92663427869723,4.82570044699467,0,4.14641258460389,0.998537576648728,3.00667949543223,3.02733979518774,1.71748927406637,0.959116192375538,3.32371177508939,1.68049274160442,0.94740148574799,4.58177639763281,4.30744033647205,0,1.97539630280379,1.89318756104968,0.887380669018506,2.18193606024883,0,0.765028731145079,0,0,0,1.95808043058146,0,2.55142513449807,4.31853340125813,1.71618493669128,2.46526397627945,0,0.798541469231336,0,1.04763616736636,0,0,1.1209732162336,"66112"
"10921","ENSMUSG00000038147 - Cd84",22.9042033543251,-1.13642201456469,0.162465292647067,-6.99486023167672,2.65523499527281e-12,4.99666949110429e-11,"ENSMUSG00000038147"," Cd84",38.6016092805856,20.1746275924577,56.0419441935922,33.1073641507305,38.4372749111568,44.9969846779393,44.5152410688929,27.7977479554249,23.2176474858172,25.3739865278848,19.7065371147889,56.9432652745371,23.8266822172121,34.2079038229821,34.9488151827055,32.0712479512771,33.3007377470651,30.9148069331947,21.1005562322618,15.5106549504172,33.6098548320884,17.0532267434638,26.5743031062703,19.3834815141242,14.1687878457125,17.7785667252341,17.0386880494471,28.3961814085922,10.9096803012442,25.8616131628967,22.1858332032073,9.57686717377847,12.7701538507638,16.8694056482643,10.7694423681981,18.6476086302317,10.2057005379923,18.353766955347,6.00664727841947,12.3263198813973,4.27679180701639,13.5752049769327,16.3918645540369,12.5716340083963,9.48749725513192,7.94501483429856,8.9677857298688,"12523"
"10697","ENSMUSG00000037577 - Ephx3",3.31000636037691,-1.13887181084056,0.305614593902304,-3.72649681515086,0.000194159524378861,0.000932968418787628,"ENSMUSG00000037577"," Ephx3",5.21643368656563,4.80348276010898,3.34578771305028,3.57917450278167,2.47982418781657,8.74941368737709,3.70960342240774,2.97833013808124,3.71482359773076,2.67094595030367,2.46331713934861,9.65140089398933,4.6116159130088,0,6.98976303654109,1.00222649847741,6.05467959037547,7.72870173329868,3.83646476950215,7.75532747520858,5.88172459561547,1.89480297149598,4.58177639763281,3.58953361372671,2.179813514725,1.97539630280379,4.73296890262421,3.54952267607402,2.18193606024883,1.91567504910346,1.53005746229016,0,0,0,0.979040215290732,1.03597825723509,5.10285026899614,1.07963335031453,1.71618493669128,7.39579192883836,2.1383959035082,0.798541469231336,4.68338987258197,2.09527233473272,0.948749725513192,0,2.2419464324672,"71932"
"25780","ENSMUSG00000094584 - Ms4a18",16.2289103798929,-1.13894714691498,0.188098133447264,-6.0550688411499,1.40357627043729e-09,1.81460250036955e-08,"ENSMUSG00000094584"," Ms4a18",16.69258779701,11.5283586242615,23.420513991352,13.4219043854313,24.7982418781657,41.2472359547777,21.0210860603105,34.7471849442811,15.7880002903557,30.7158784284922,22.1698542541375,38.6056035759573,25.3638875215484,32.1346975306802,6.98976303654109,8.01781198781928,24.2187183615019,33.4910408442943,27.8143695788906,14.4027510253874,10.0829564496265,22.7376356579518,20.1598161495844,12.2044142866708,13.07888108835,9.87698151401894,10.4125315857733,13.3107100352776,7.27312020082945,4.78918762275865,9.94537350488603,8.51277082113642,10.8055147968001,11.907815751716,11.7484825834888,8.28782605788074,10.2057005379923,10.7963335031453,12.8713870251846,7.39579192883836,19.2455631315738,4.79124881538801,5.85423734072746,4.19054466946545,7.58999780410554,5.67501059592754,22.419464324672,"76002"
"19034","ENSMUSG00000070873 - Lilra5",4.50246408556469,-1.13926888742616,0.287090007293041,-3.96833347899592,7.23770051882257e-05,0.000388633508184985,"ENSMUSG00000070873"," Lilra5",5.21643368656563,10.5676620722398,5.01868156957542,9.8427298826496,4.95964837563314,7.49949744632322,4.94613789654366,3.97110685077499,4.64352949716345,6.67736487575917,1.23165856967431,13.5119612515851,8.45462917384947,1.03660314615097,6.98976303654109,0,7.06379285543805,12.0224249184646,0.959116192375538,4.43161570011919,8.4024637080221,5.68440891448794,5.49813167715937,8.6148806729441,6.539440544175,0.987698151401894,3.78637512209937,7.09904535214805,2.18193606024883,3.83135009820692,2.29508619343524,3.19228905792616,0.982319526981829,3.96927191723865,3.91616086116293,0,2.55142513449807,1.07963335031453,1.71618493669128,1.23263198813973,3.2075938552623,3.99270734615668,1.17084746814549,6.28581700419817,0.948749725513192,3.40500635755653,0,"232801"
"7741","ENSMUSG00000030336 - Cd27",7.00821749547279,-1.13929167381022,0.237686553282194,-4.79325253396894,1.6409884582914e-06,1.27668624861075e-05,"ENSMUSG00000030336"," Cd27",5.21643368656563,10.5676620722398,12.5467039239385,7.15834900556334,7.43947256344971,28.748073544239,4.94613789654366,6.94943698885623,11.1444707931923,20.0320946272775,12.3165856967431,13.5119612515851,6.9174238695132,10.3660314615097,5.99122545989237,8.01781198781928,9.08201938556321,6.86995709626549,9.59116192375538,8.86323140023838,6.72197096641768,7.57921188598392,3.66542111810625,7.17906722745342,3.2697202720875,9.87698151401894,4.73296890262421,4.43690334509253,5.81849616066356,5.74702514731038,3.06011492458032,6.38457811585231,10.8055147968001,2.97695393792899,8.81136193761659,1.03597825723509,1.27571256724903,3.2389000509436,4.29046234172819,0,2.1383959035082,1.59708293846267,5.85423734072746,3.14290850209909,3.79499890205277,5.67501059592754,0,"21940"
"3030","ENSMUSG00000021319 - Sfrp4",11.8642529536121,-1.14037471113933,0.245948561185943,-4.63663908274374,3.54119946626178e-06,2.58476694797705e-05,"ENSMUSG00000021319"," Sfrp4",13.5627275850706,16.3318413843705,19.2382793500391,2.68438087708625,45.8767474746065,9.99932992843096,11.1288102672232,17.8699808284874,17.6454120892211,16.025675701822,3.69497570902292,18.3376616985797,19.2150663042033,26.9516817999253,13.9795260730822,19.0423034710708,10.0911326506258,20.6098712887965,14.3867428856331,8.86323140023838,16.8049274160442,5.68440891448794,16.4943950314781,24.4088285733416,18.5284148751625,4.93849075700947,11.3591253662981,6.21166468312954,5.81849616066356,0.95783752455173,17.5956608163368,7.44867446849436,2.94695858094549,15.8770876689546,4.89520107645366,5.17989128617546,11.4814131052413,8.63706680251626,7.72283221511075,8.62842391697809,7.48438566227869,9.58249763077603,3.51254240443648,1.04763616736636,0.948749725513192,3.40500635755653,4.4838928649344,"20379"
"3045","ENSMUSG00000021356 - Irf4",62.1715599967034,-1.14067596838837,0.148757618295241,-7.66801715072136,1.74675535501982e-14,4.09420787602164e-13,"ENSMUSG00000021356"," Irf4",93.8958063581813,85.5019931299398,138.850190091587,146.746154614048,102.912703794388,89.9939693558786,122.416912939456,119.13320552325,68.7242365580191,48.077027105466,75.1311727501327,118.712230996069,59.9510068691144,85.0014579843798,62.9078673288698,93.2070643583991,98.8930999761327,48.0896996738585,57.5469715425323,56.5031001765197,83.1843907094188,53.0544832018874,86.1373962754969,42.3564966419752,37.056829750325,53.3357001757023,72.8877211004128,40.8195107748513,26.910544743069,50.7653888012417,35.9563503638187,32.9869869319036,33.3988639173822,56.5621248206508,25.455045597559,47.6549998328143,33.1685267484749,19.4334003056616,17.1618493669128,38.2115916323315,18.1763651798197,50.3081125615741,60.8840683435656,29.3338126862581,30.3599912164221,26.1050487412667,48.2018482980448,"16364"
"4037","ENSMUSG00000023078 - Cxcl13",33.4579081903255,-1.14121093381329,0.237184758096922,-4.811485118057,1.49812891501177e-06,1.17446931920263e-05,"ENSMUSG00000023078"," Cxcl13",71.9867848746056,19.2139310404359,83.644692826257,30.4229832736442,12.3991209390828,81.2445556685015,32.1498963275338,36.7327383696686,49.2214126699326,42.7351352048587,34.4864399508806,199.783998505579,33.8185166953979,17.6222534845665,33.9502776060567,30.0667949543223,56.5103428435044,22.3273605628629,71.9337144281653,39.8845413010727,40.3318257985061,25.5798401151957,13.7453291928984,16.5118546231429,5.4495337868125,22.7170574822436,30.2910009767949,28.3961814085922,21.0920485824054,25.8616131628967,31.3661779769482,18.0896379949149,28.487266282473,11.907815751716,15.6646434446517,8.28782605788074,22.9628262104826,19.4334003056616,7.72283221511075,22.1873757865151,13.8995733728033,8.78395616154469,26.9294917673463,24.0956318494263,35.1037398439881,32.9150614563797,14.5726518110368,"55985"
"14847","ENSMUSG00000051498 - Tlr6",13.5381415420463,-1.14145874130172,0.176813531737662,-6.45572049878681,1.07705232718613e-10,1.66185385458543e-09,"ENSMUSG00000051498"," Tlr6",25.038881695515,14.4104482803269,20.0747262783017,9.8427298826496,26.038153972074,34.9976547495083,13.6018792154951,19.8555342538749,20.4315297875192,30.7158784284922,14.7799028360917,34.7450432183616,13.0662450868583,13.4758408999627,16.9751388030284,12.0267179817289,24.2187183615019,20.6098712887965,13.4276266932575,19.9422706505364,15.1244346744398,10.4214163432279,12.8289739133719,9.33278739568944,5.4495337868125,4.93849075700947,5.67956268314905,15.0854713733146,4.36387212049767,13.4097253437242,9.94537350488603,8.51277082113642,3.92927810792732,3.96927191723865,12.7275227987795,4.14391302894037,8.92998797074324,8.63706680251626,12.0132945568389,8.62842391697809,5.34598975877049,11.97812203847,7.02508480887295,10.4763616736636,10.4362469806451,9.08001695348407,5.604866081168,"21899"
"12610","ENSMUSG00000042770 - Hebp1",29.2439084227208,-1.14324470619263,0.125468221363627,-9.1118268336595,8.10062689969719e-20,2.96106843994288e-18,"ENSMUSG00000042770"," Hebp1",42.7747562298381,32.6636827687411,62.7335196196927,44.7396812847709,38.4372749111568,34.9976547495083,44.5152410688929,40.7038452204436,32.5047064801442,53.4189190060733,27.0964885328348,69.4900864367232,30.7441060867253,41.4641258460389,29.9561272994618,42.0935129360512,57.519456108567,15.4574034665974,40.2828800797726,43.2082530761621,34.4501012028906,29.3694460581877,39.4032770196422,31.587895800795,22.8880419046125,13.8277741196265,14.1989067078726,20.4097553874256,13.091616361493,14.367562868276,24.4809193966425,18.0896379949149,13.7524733777456,19.8463595861933,26.4340858128498,22.791521659172,17.8599759414865,20.5130336559761,22.3104041769866,13.558951869537,18.1763651798197,13.5752049769327,16.3918645540369,15.7145425104954,19.923744235777,11.3500211918551,21.2984911084384,"15199"
"49","ENSMUSG00000000278 - Scpep1",516.909346263616,-1.14379025868437,0.0606375378230276,-18.8627424487874,2.30925487502502e-79,5.52511721592025e-77,"ENSMUSG00000000278"," Scpep1",720.91113548337,739.736345056783,857.358101469134,740.889122075806,757.586289377962,649.956445348012,706.061184731607,999.726149682603,627.805188016498,745.193920134723,736.531824665236,858.009539475652,565.691551995746,662.389410390472,719.945592763733,605.344805080356,704.36105901368,588.240076367733,622.466408851724,650.339603992491,606.657879719195,740.867961854928,712.008052192139,627.450475679429,380.377458319513,300.260238026176,284.924727937977,385.123210354031,288.015559952846,265.320994300829,333.552526779254,283.049629802786,306.483692418331,280.825988144635,252.592375545009,433.038911524269,355.92380626248,407.021773068579,331.223692781416,314.32115697563,362.458105644639,327.402002384848,283.345087291209,289.147582193116,299.804913262169,259.915485293481,325.082232707744,"74617"
"901","ENSMUSG00000005824 - Tnfsf14",3.02821401876387,-1.14411498279394,0.367756356484873,-3.11106786495748,0.00186412092452693,0.00659168901968514,"ENSMUSG00000005824"," Tnfsf14",1.04328673731313,4.80348276010898,9.20091621088827,1.78958725139084,3.71973628172485,0,1.23653447413591,6.94943698885623,6.50094129602883,5.34189190060733,1.23165856967431,20.2679418773776,5.38021856517693,3.10980943845292,2.99561272994618,3.00667949543223,4.03645306025032,1.71748927406637,1.91823238475108,1.1079039250298,3.36098548320884,4.73700742873995,2.74906583857969,2.87162689098137,3.2697202720875,0.987698151401894,4.73296890262421,0.887380669018506,0.727312020082945,3.83135009820692,0.765028731145079,1.06409635264205,1.96463905396366,5.95390787585798,4.89520107645366,1.03597825723509,0,1.07963335031453,0.858092468345638,0,1.0691979517541,1.59708293846267,0,4.19054466946545,0.948749725513192,2.27000423837102,1.1209732162336,"50930"
"3061","ENSMUSG00000021376 - Tpmt",131.404072630834,-1.14568340625342,0.0726672255156408,-15.7661641561755,5.31832455517686e-56,7.47935063206285e-54,"ENSMUSG00000021376"," Tpmt",184.661752504423,190.217917300316,179.836089576453,163.747233502261,156.228923832444,181.237854952811,165.695619534213,228.338643919562,169.953179596182,169.605067844283,167.505565475706,161.178394929622,174.472802042166,158.600281361099,164.75870014704,192.427487707663,193.749746892015,178.618884502903,165.927101280968,166.18558875447,195.777404396915,215.060137264794,186.936477023419,191.681094973006,69.7540324712,62.2249835383193,63.4217832951644,81.6390215497025,57.4576495865526,54.5967388994486,80.3280167702333,63.8457811585231,77.6032426315645,61.5237147171991,72.4489759315142,113.95760829586,118.64126875416,121.998568585542,86.6673393029095,71.4926553121041,110.127389030672,87.0410201462156,104.205424664949,92.1919827282399,76.8487277665685,78.3151462238001,67.258392974016,"22017"
"1192","ENSMUSG00000008845 - Cd163",39.3655152155967,-1.14575351936941,0.220857351467695,-5.18775359640677,2.12845969882616e-07,1.93260783792382e-06,"ENSMUSG00000008845"," Cd163",68.8569246626663,52.8383103611988,50.1868156957542,72.4782836813288,110.352176357837,81.2445556685015,61.8267237067957,11.913320552325,70.5816483568844,25.3739865278848,27.0964885328348,21.2330819667765,53.8021856517693,69.4524107921152,24.9634394162182,95.2115173553539,38.346304072378,66.1233370515554,62.34255250441,39.8845413010727,68.9002024057812,32.2116505154316,44.9014086968016,43.0744033647205,28.337575691425,38.5202279046739,22.7182507325962,32.8330847536847,31.2744168635666,36.3978259329658,26.0109768589327,17.0255416422728,14.7347929047274,63.5083506758184,26.4340858128498,13.4677173440562,17.8599759414865,21.5926670062906,18.878034303604,13.558951869537,10.691979517541,61.4876931308128,7.02508480887295,9.42872550629726,4.74374862756596,7.94501483429856,32.5082232707744,"93671"
"17229","ENSMUSG00000063535 - Zfp773",13.6730858725447,-1.1464399177927,0.204150242623678,-5.61566767229368,1.95804675665606e-08,2.11200792727603e-07,"ENSMUSG00000063535"," Zfp773",11.4761541104444,12.4890551762833,5.01868156957542,15.2114916368221,12.3991209390828,21.2485760979158,19.7845515861746,4.96388356346873,18.5741179886538,18.6966216521257,23.4015128238118,25.0936423243723,13.0662450868583,19.6954597768685,34.9488151827055,14.0311709786837,18.1640387711264,34.3497854813275,38.3646476950215,24.3738863506555,21.8464056408575,20.8428326864558,13.7453291928984,7.17906722745342,5.4495337868125,11.8523778168227,8.51934402472357,7.98642602116655,8.00043222091239,15.3254003928277,3.06011492458032,5.32048176321026,10.8055147968001,17.8617236275739,14.685603229361,5.17989128617546,5.10285026899614,8.63706680251626,5.14855481007383,9.86105590511781,8.55358361403279,7.98541469231336,11.7084746814549,7.33345317156454,8.53874752961873,2.27000423837102,4.4838928649344,"76373"
"5410","ENSMUSG00000026246 - Alppl2",6.69485539117372,-1.14995068300746,0.210377984424026,-5.46611702814719,4.60000701987808e-08,4.7133442339941e-07,"ENSMUSG00000026246"," Alppl2",7.30300716119188,4.80348276010898,14.2195977804637,8.94793625695418,6.19956046954142,1.24991624105387,14.838413689631,14.8916506904062,4.64352949716345,6.67736487575917,12.3165856967431,4.82570044699467,7.68602652168133,5.18301573075487,8.98683818983855,10.0222649847741,10.0911326506258,10.3049356443982,13.4276266932575,11.079039250298,10.0829564496265,11.3688178289759,7.3308422362125,12.2044142866708,1.0899067573625,7.90158521121515,4.73296890262421,3.54952267607402,2.90924808033178,4.78918762275865,2.29508619343524,9.57686717377847,5.89391716189098,6.94622585516764,4.89520107645366,4.14391302894037,5.10285026899614,3.2389000509436,2.57427740503692,3.69789596441918,2.1383959035082,3.99270734615668,2.34169493629098,4.19054466946545,0.948749725513192,4.54000847674203,4.4838928649344,"11650"
"11050","ENSMUSG00000038422 - Hdhd3",204.006905888107,-1.15119216624656,0.110686884487641,-10.4004387834685,2.46794116035039e-25,1.24566794512699e-23,"ENSMUSG00000038422"," Hdhd3",278.557558862604,258.427372493863,325.37785509414,165.536820753652,363.294243515127,269.981908067636,232.468481137552,430.865093309086,333.405417896336,275.107432881278,280.818153885742,271.2043651211,254.407477867652,172.076122261062,268.606608118508,332.7391974945,299.706639723586,255.047157198856,272.388998634653,274.76017340739,247.03243301585,272.851627895421,302.397242243766,256.292700020087,134.058531155588,92.8436262317781,82.3536589056612,86.9633055638135,93.8232505906999,84.2897021605523,88.7433328128292,101.089153500995,128.68385803462,79.385438344773,109.652504112562,222.735325305545,156.912645771631,158.706102496236,157.889014175597,159.009526470025,227.739163723623,78.2570639846709,177.968815158115,99.5254358998044,138.517459924926,124.850233110406,110.976348407126,"72748"
"23420","ENSMUSG00000086837 - Gm16618",1.89558316835068,-1.1514735210571,0.40596718251483,-2.83637094487321,0.00456294151934966,0.0141425086828699,"ENSMUSG00000086837"," Gm16618",3.12986021193938,1.92139310404359,0.83644692826257,2.68438087708625,6.19956046954142,0,2.47306894827183,4.96388356346873,0,4.0064189254555,1.23165856967431,2.8954202681968,4.6116159130088,6.21961887690584,0.998537576648728,2.00445299695482,2.01822653012516,4.29372318516593,0.959116192375538,1.1079039250298,1.68049274160442,5.68440891448794,1.83271055905312,1.43581344549068,0,1.97539630280379,2.83978134157452,3.54952267607402,3.63656010041472,1.91567504910346,1.53005746229016,0,0.982319526981829,1.98463595861933,0.979040215290732,1.03597825723509,0,0,0,0,0,0,0,0,0.948749725513192,3.40500635755653,1.1209732162336,"100504291"
"26898","ENSMUSG00000097585 - E230029C05Rik",5.28002711364925,-1.15226856725503,0.240466530588329,-4.79180434980234,1.65288047326934e-06,1.28485303624646e-05,"ENSMUSG00000097585"," E230029C05Rik",9.38958063581813,8.64626896819616,6.69157542610056,13.4219043854313,4.95964837563314,4.99966496421548,7.41920684481549,2.97833013808124,8.35835309489421,12.0192567763665,8.62160998772015,11.5816810727872,4.6116159130088,4.14641258460389,8.98683818983855,8.01781198781928,8.07290612050063,6.01121245923231,5.75469715425323,3.32371177508939,10.9232028204287,10.4214163432279,2.74906583857969,2.15372016823603,2.179813514725,3.95079260560758,2.83978134157452,6.21166468312954,2.90924808033178,5.74702514731038,5.35520111801555,4.25638541056821,3.92927810792732,4.96158989654831,0.979040215290732,4.14391302894037,2.55142513449807,0,1.71618493669128,1.23263198813973,1.0691979517541,3.19416587692534,5.85423734072746,1.04763616736636,1.89749945102638,2.27000423837102,5.604866081168,"319711"
"13448","ENSMUSG00000046080 - Clec9a",9.33808185382458,-1.15267875796102,0.190143333070132,-6.06215710721693,1.34307923279541e-09,1.74127717845107e-08,"ENSMUSG00000046080"," Clec9a",11.4761541104444,13.4497517283051,8.3644692826257,11.6323171340404,12.3991209390828,14.9989948926464,16.0749481637669,9.92776712693747,13.9305884914903,12.0192567763665,17.2432199754403,13.5119612515851,11.529039782522,4.14641258460389,8.98683818983855,16.0356239756386,15.1366989759387,23.186105199896,23.0187886170129,14.4027510253874,7.56221733721989,6.63181040023593,11.9126186338453,10.7686008411801,8.7192540589,8.88928336261705,5.67956268314905,2.66214200705552,10.1823682811612,9.5783752455173,9.18034477374095,3.19228905792616,1.96463905396366,8.93086181378697,6.85328150703513,4.14391302894037,3.8271377017471,6.47780010188719,1.71618493669128,4.93052795255891,6.41518771052459,5.58979028461935,1.17084746814549,6.28581700419817,2.84624917653958,7.94501483429856,3.3629196487008,"232414"
"14087","ENSMUSG00000048482 - Bdnf",14.3171660671997,-1.15315262686813,0.375248917909863,-3.07303384988073,0.00211894450645334,0.00734060072252538,"ENSMUSG00000048482"," Bdnf",30.2553153820806,7.68557241617437,40.9858994848659,46.5292685361617,9.91929675126628,3.74974872316161,38.3325686982133,74.458253452031,6.50094129602883,5.34189190060733,12.3165856967431,6.75598062579253,8.45462917384947,46.6471415767938,2.99561272994618,26.0578889604127,12.1093591807509,3.43497854813275,3.83646476950215,1.1079039250298,21.0061592700552,13.2636208004719,32.9887900629562,15.7939479003975,3.2697202720875,4.93849075700947,13.2523129273478,5.32428401411103,2.90924808033178,0.95783752455173,16.0656033540467,13.8332525843467,4.91159763490915,34.7311292758382,5.87424129174439,19.6835868874668,2.55142513449807,5.39816675157266,6.00664727841947,3.69789596441918,1.0691979517541,14.373746446164,15.2210170858914,3.14290850209909,16.1287453337243,5.67501059592754,3.3629196487008,"12064"
